uri,record__created_at,record__text,ili_related,symptoms
at://did:plc:3h2qkkjhjwaqnuuj4dtw6sem/app.bsky.feed.post/3lhejyoxnw22a,2025-02-04 17:03:35.599000 UTC,Mon problème n'a rien à voir avec les vaccins que ce soit Covid ou grippe. Fin de la polémique.,false,
at://did:plc:34ciwjljepm3nvcrxcjn6wdy/app.bsky.feed.post/3lhe3vhanhc2d,2025-02-04 12:51:14.457000 UTC,"Bon bah, contrairement à ce que je pensais la semaine dernière, la grippe ne se calme pas, 50 % de motifs de l'après midi à venir... prenez soins de vous !",false,
at://did:plc:3dwoaeyjbbaxogzjuil42rjs/app.bsky.feed.post/3lhdyzfghus2r,2025-02-04 11:59:45.544000 UTC,Le rhume a muté trois fois JUSTE POUR MOI nan je suis presque touché,false,
at://did:plc:3dwoaeyjbbaxogzjuil42rjs/app.bsky.feed.post/3lhdyxgbgzk2r,2025-02-04 11:58:39.319000 UTC,Troisième rhume de cet hiver mais on doit continuer à faire semblant d'aimer cette saison 👍,false,
at://did:plc:3tufxjxhp7xe2crvyzurexsk/app.bsky.feed.post/3lhduq7zros23,2025-02-04 10:43:02.928000 UTC,"Merci 😘
Il semblerait que ce soit juste un rhume d'homme 😊",false,
at://did:plc:2x3esnimrma763ivej6556rd/app.bsky.feed.post/3lhdojdh6n22e,2025-02-04 08:51:49.181000 UTC,"Sous la couette,
Laisser la fièvre agir, 
Efferalgan 1g si plus de 39°,
Boire beaucoup d'eau, sucrée de préférence.",false,fièvre
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3lhcewahqw22e,2025-02-03 20:27:24.259000 UTC,grippe aviaire fera peut être des ravages dans les rangs de ses fans idiots.,false,
at://did:plc:3mc2x22djq2ndzacgkyjxkyp/app.bsky.feed.post/3lhcc3xwfq222,2025-02-03 19:36:56.247000 UTC,En même temps tu l'enduis d'erreur avec ton Fouvière qui ressemble plus à une maladie qu'à un tunnel.. mélange de grippe aviaire et de la vache folle. Et ça y'en a à Marseille aussi..,false,
at://did:plc:2lp3zpvts3s26nmiucqzbxeg/app.bsky.feed.post/3lhc3lutbpk2k,2025-02-03 17:40:33.678000 UTC,Je suis officiellement la dernière prof d'histoire du bahut à avoir évité la grippe !,false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3lhbld4seuk2z,2025-02-03 12:49:20.178000 UTC,"Ou COVID, mais crime je l’ai eu en octobre. 🫠 J’ai pas de fièvre par contre.",false,fièvre
at://did:plc:3un7uvjkvt6cmbmbdx6etlo2/app.bsky.feed.post/3lhbl73ucos2x,2025-02-03 12:47:04.975000 UTC,J'ai attrapé la fameuse grippe d'after Angoulême 😩😩,false,
at://did:plc:34acojg5jnzx3cg4rrgpkqtt/app.bsky.feed.post/3lhbiadg4z22o,2025-02-03 11:54:05.222000 UTC,C'est sûrement les reste de gri̵͔̫͇̭̤͍͆̀̃̀̀͌̓̒̚p̸̻̺̞͚̊̈́͝p̶̢̺̻̺̱͖͎̰̤̼̉̓̓e je pense,false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3lhbeqqeaec2h,2025-02-03 10:51:40.696000 UTC,"Je dors grâce à la grippe, mais faudra voir après",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lhbdfgu2kc2r,2025-02-03 10:27:27.873000 UTC,"🥁Suivi PCR COVID / Grippe / VRS de mon labo, 5è semaine janvier 2025 : 

🔴Grippe
Augmentation (encore !) des cas, avec la percée annoncée de la grippe B

🟠VRS
Toujours en circulation

🟢COVID
Circulation faible

Sinon, on a un ministre de la santé qui fait quelque chose ?",false,
at://did:plc:422vlua53avsipzgc2eiwdt7/app.bsky.feed.post/3lha253kx4k2c,2025-02-02 22:09:04.211000 UTC,oui c'est ce qu'on souhaite parce que le covid circule toute l'année et qu'il cause des dommages irréversibles et cumulatifs à toute la population (pour faire court). à minima dans les transports et lieux collectifs. et en cas de forte épidémie de grippe comme en ce moment c'est pas de trop non plus,false,
at://did:plc:3a3vysm2jtcxdm57cd5algrj/app.bsky.feed.post/3lh7cshl7pc27,2025-02-02 15:11:31.635000 UTC,"Les vents hurlent sur la lande en fièvre,
Ombres dansent sous les cieux trop lourds,
Un spectre rit dans l’éclat des bruyères,
Les dolmens pleurent des âges sourds,
Et la nuit s’ouvre en contes sombres.
#IrlandeMystique
#LandeEnvoûtée
#BrumeCeltique
#LégendeDÉmeraude
#PoésieSauvage
#EspritDeLaLande",false,
at://did:plc:3ujwwviia56ovugbbc3dzva3/app.bsky.feed.post/3lh6z7nznrs2j,2025-02-02 12:19:57.183000 UTC,Tu as la grippe ?,false,
at://did:plc:2td7jkuuj7x6fc4knjscoo2v/app.bsky.feed.post/3lh6xkg65tc2r,2025-02-02 11:50:10.570000 UTC,"J'ai chopé une sorte de rhume d'homme, je suis à l'article de la mort.
Pour épitaphe, je veux ""né d'un pêché de chair, et mort d'un pêché d'ivresse, ou on ne sait quoi"" 🤷‍♂️",false,
at://did:plc:2naagbfaecigvzlxi2rvlvvt/app.bsky.feed.post/3lh5hvib2b22h,2025-02-01 21:37:22.245000 UTC,"Le rhume d’homme est arrivé à la maison 
Ill est déjà au bout de sa vie, ça promet",false,
at://did:plc:23w52iqqcuqagkq75nponvvd/app.bsky.feed.post/3lh4qcpk34nk2,2025-02-01 14:35:14.000000 UTC,"(5/5)
- Décès de Frederick Trump (grand-père) de la grippe 'espagnole'.Fred Trump Sr (père), guide cheval transport bois de #construction dans les chantiers de NY, réécrit ses origines en se disant suédois et pas allemand.

#year1918",false,
at://did:plc:3cp2m2ulz7mzdwigyec6dsnn/app.bsky.feed.post/3lh3u7fpv4k2h,2025-02-01 06:12:20.550000 UTC,"Jour 5 du rhume de potibébé, il ne s’est pas réveillé cette nuit 🙏 Mais la journée a commencé il y a une heure et le réveil reste donc matinal 🥲",false,
at://did:plc:26don43z2oaa5gepxpwo7w7q/app.bsky.feed.post/3lh36ii2ts32f,2025-01-31 23:43:42.687000 UTC,"4/ ...et je peux vraisemblablement pas convaincre toute une cohorte d'étudiant-e-s en droit de rester chez elleux lorsqu'iels ont un ptit rhume (ni même la covid, à tout prendre) en leur disant que tout va être correct, qu'on va les aider à se rattrapper.",false,"rhume,covid"
at://did:plc:26don43z2oaa5gepxpwo7w7q/app.bsky.feed.post/3lh36ii2sss2f,2025-01-31 23:43:42.685000 UTC,"2/ C'est probablement dû à la malchance et la fatigue. Mon rhume précédant celui de novembre 2024 date de... mai 2019. Entretemps, j'ai eu une stratégie infaillible pour pas le pogner: j'évitais les regroupements où je savais qu'il y aurait des malades partout.",false,"rhume,fatigue"
at://did:plc:26don43z2oaa5gepxpwo7w7q/app.bsky.feed.post/3lh36ii2ovs2f,2025-01-31 23:43:42.684000 UTC,"1/ Deuxième rhume de l'année scolaire. Je meurz. Pré-pandémie, dans les pires années, je m'en sortais avec deux rhumes par année, invariablement un premier entre octobre et novembre, et un second en avril-mai. C'est très rare que j'en ai deux à des dates aussi rapprochées.",false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3lh27qtdxk22m,2025-01-31 14:33:36.940000 UTC,"Hot take : la fièvre, c'est nul",false,la fièvre
at://did:plc:3byh2sxte6fuddxfk7om3ayc/app.bsky.feed.post/3lh27q5qnht2i,2025-01-31 14:33:14.294000 UTC,"C'est comme la mort, le rhume ou les choux de Bruxelles. Ça fait partie des réalités de l'existence.",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lgzil27w5s24,2025-01-31 07:38:46.780000 UTC,"Rappel : la HAS recommande le vaccin contre la grippe aux enfants 2-17 ans. 
Et on attend toujours le plan « qualité de l’air » d’Epidémiologiste Premier.",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lgzik54w6224,2025-01-31 07:38:14.882000 UTC,"Rappel : la @HAS_sante recommande le vaccin contre la grippe aux enfants 2-17 ans. 
Et on attend toujours le plan « qualité de l’air » d’Epidémiologiste Premier.",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lgzik3sloc24,2025-01-31 07:38:14.881000 UTC,"Des nouvelles de la gestion des infections en classe : 
- quasiment les 3/4  de la classe de mon N1 ont été absents plusieurs jours pour « grippe »
- dont un absent presque 3 semaines car « il ne s’en remettait pas »",false,
at://did:plc:3zuqjfmoaylvsfgbrbquodms/app.bsky.feed.post/3lgwz7r2u3c2p,2025-01-30 07:58:42.473000 UTC,😭 J'suis cloué au lit avec la grippe Ça m'apprendra à aller bosser au bureau !,false,
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3lgwd7y6if22i,2025-01-30 01:25:06.711000 UTC,"méritent. Ils ont voté pour ça. Avec une pandémie de grippe aviaire qui se rapproche inexorablement, l'effet Darwin risque de se concrétiser. 

Les imbéciles couperont la branche sur lequel ils sont assis.",false,
at://did:plc:3osole66642vx6omngmd5xwo/app.bsky.feed.post/3lgw5tq6q4c22,2025-01-29 23:48:47.835000 UTC,"Trump va construire un camp de concentration à Guantanamo ! 😡

Souhaitons-lui au plus vite un rhume ""carabiné"".",false,rhume
at://did:plc:2rwenavnugg7kvc3a463ds7y/app.bsky.feed.post/3lgving3des2s,2025-01-29 17:29:27.352000 UTC,"Là en ce moment la grippe aviaire dévaste le pays et menace de se transmettre à l'homme, sauf que Trump se retire de l'OMS et coupe les financements du CDC. Et bien entendu, le prix des œufs explose.",false,
at://did:plc:3u75hoz7lre7rid6ff2ffrxv/app.bsky.feed.post/3lgtfon5ekk2l,2025-01-28 21:31:07.616000 UTC,Je ne me souviens plus de la dernière fois qu'une maladie m'a cloué au lit comme ça...bien énervé la grippe cette année,false,
at://did:plc:3ev7ylovlumvq3lroxpjstwy/app.bsky.feed.post/3lgsdloucoc2y,2025-01-28 11:21:01.542000 UTC,Ne pas oublier que les poules pondeuses ont péri par millions en raison de la grippe aviaire mais c’est plus facile de blâmer Biden..🤷‍♂️,false,
at://did:plc:37q2x3zd5zf6knrauhebs7jj/app.bsky.feed.post/3lgs6nmede226,2025-01-28 09:52:37.316000 UTC,"Bah non j'imagine... Après si l'augmentation de la mort des seniors à cause de la grippe semble normale, laissons les prendre leurs granulés qu'ils paient de leur poche. Et leur médecin qu'est ce qu'il fout ?",false,
at://did:plc:32c4vdjoxu66x7ev5436yaeh/app.bsky.feed.post/3lgrzgve7fs2g,2025-01-28 08:19:23.156000 UTC,"Comme chaque année depuis 3 ans, on s'est fait vacciné contre la grippe (moi j'ai un bon, le chéri paie son vaccin), et quand on voit le nb de personnes autour de nous qui se tapent une grippe des enfers, on est comme ça 😌 (on se réjoui d'y échapper)
Faites vous vacciner  ! ☝💉",false,
at://did:plc:3uzxr2xst2luiln5pn23q5ny/app.bsky.feed.post/3lgrrnafabs2s,2025-01-28 05:59:46.113000 UTC,"#MaMère après avoir enchainé chirurgie, grippe et bronchite (en cours et pas soignée) est repartie ce matin en train. Je suis sereine je vous dis pas.
Éclater en sanglots à 6h30 sur le quai au départ du train, ça s'est fait.",false,"grippe,bronchite"
at://did:plc:2yvi52pvkpg5s7e3pkl26yru/app.bsky.feed.post/3lgqnd4erw22b,2025-01-27 19:09:51.664000 UTC,Je sais pas quand ça lui passera de dormir si mal au moindre rhume qui passe… crapaud dormait comme une Souche peu importe la maladie. Avec des petits réveils mais rien à voir avec l’autre qui se réveille toutes les heures et a même besoin d’un biberon,false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lgqjhoo2yc2r,2025-01-27 18:00:47.940000 UTC,"Après cette belle vague grippe la question est : que va-t-il en rester ? 

- Quand ferons-nous un  effort d'altruisme élémentaire pour en pas contaminer les autres ?
 
- Quand nous donnerons-nous les moyens de vacciner déjà toutes les personnes cibles ?",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lgqjhmmnac2r,2025-01-27 18:00:47.939000 UTC,"🥁Suivi PCR Grippe / COVID / VRS de mon labo, 4è semaine janvier 2025 : 

🔴 Grippe
Toujours aussi haut

🟠VRS
Circulation toujours présente, surtout des clusters en EHPAD / SSR

🟠COVID
Circulation toujours présente, en ville et en établissements de soin",false,
at://did:plc:256uilzthgkvmdq2cyuaim63/app.bsky.feed.post/3lgqi5yhkes23,2025-01-27 17:37:31.069000 UTC,"Quel bonheur ce redoux en hiver : le vent, les pollens, la conjonctivite, le rhume des foins... 🤬🤧🤬",false,"conjonctivite,rhume des foins"
at://did:plc:2lp3zpvts3s26nmiucqzbxeg/app.bsky.feed.post/3lgqftes6p225,2025-01-27 16:55:47.423000 UTC,Je résiste à la grippe qui ravage mon étage du collège mais la sciatique me fout en l'air,false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3lgpkm3whuc2o,2025-01-27 08:48:32.221000 UTC,"Je garde encore un peu le pti chez moi, au cas où il l'a pas eu (probablement que son gros rhume à rallonge, c'était ça).",false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3lgpkigmyjs2o,2025-01-27 08:46:29.204000 UTC,"J'apprends que Muchou a perdu le goût et que donc la grippe familiale a tt les chances d'être un covid yippee.

Le plus étonnant, c'est que je l'ai pas chopé (ou sans trop de symptômes, hors fatigue alors)",false,fatigue
at://did:plc:2q3vasge5jpqdeliju46nyn5/app.bsky.feed.post/3lgnnywrddk2q,2025-01-26 14:44:04.766000 UTC,"Depuis un mois j'ai enchaîné la covid, la grippe, un orgelet, ma mère à l'hôpital pour une pneumonie sévère. Et dans 30 jours je vais avoir 40 ans. Sans compter tout le cirque aux USA (qui vont nous charger 25% aux douanes). 2025 ne commence vraiment pas bien.",false,
at://did:plc:3v6nloi6c3lzcom4at2zuxod/app.bsky.feed.post/3lgn577gum22d,2025-01-26 09:43:21.576000 UTC,"Ca m'a fait penser à la série ""la fievre"". 

Ca joue avec les #, les moutons politiques des deux bords ne commentent ce concours de chant que par leurs biais, peu importent les conséquences pour les principales concernées.

Flippant et gerbant.",false,
at://did:plc:3zan6w6muijzpcbygatwk6ug/app.bsky.feed.post/3lgmr6vbei22x,2025-01-26 06:08:24.320000 UTC,"2/ 1. Indications passées et actuelles :

Initialement, l'Oscillococcinum était censé traiter diverses affections, y compris la grippe, le rhume et même le cancer. Aujourd'hui, il est commercialisé pour soulager les symptômes des états grippaux.",false,
at://did:plc:3zan6w6muijzpcbygatwk6ug/app.bsky.feed.post/3lgmr6vbei22x,2025-01-26 06:08:24.320000 UTC,"2/ 1. Indications passées et actuelles :

Initialement, l'Oscillococcinum était censé traiter diverses affections, y compris la grippe, le rhume et même le cancer. Aujourd'hui, il est commercialisé pour soulager les symptômes des états grippaux.",false,
at://did:plc:3zan6w6muijzpcbygatwk6ug/app.bsky.feed.post/3lgmr6tnwxs2x,2025-01-26 06:08:24.319000 UTC,"1/ Thread : osciloccinum des laboratoires #boiron
L'Oscillococcinum est un médicament homéopathique produit par les laboratoires Boiron, prétendument destiné à traiter les états grippaux tels que la fièvre, les frissons, les maux de tête et les courbatures.",false,"fièvre,frissons,maux de tête,courbatures"
at://did:plc:2x3esnimrma763ivej6556rd/app.bsky.feed.post/3lglzsgf5e22d,2025-01-25 23:09:51.687000 UTC,"Il faut laisser la fièvre faire son travail.
Le paracétamol ou l'aspirine c'est au dessus de 38°5.",false,fièvre
at://did:plc:3hsusympmod7m44sjc24b43z/app.bsky.feed.post/3lglnrri5222g,2025-01-25 19:34:44.841000 UTC,Quizz du we: qui fait le plus de morts chaque année depuis 2020: la grippe ou le covid?,false,
at://did:plc:3aiwlkk47vmbijwhvk4ih6he/app.bsky.feed.post/3lgkwip5zs222,2025-01-25 12:38:04.385000 UTC,La grippe qui est très coriace ici cette année ! Merci ☺️,false,
at://did:plc:3r4yuw3fdkje3eadzp7gyyb3/app.bsky.feed.post/3lgkvmsgues2q,2025-01-25 12:22:28.295000 UTC,"Il est là, mon warrior ! Bonjour Touti , rescapé de la grippe !😘",false,
at://did:plc:3jirmrb7rchufe4ds35l2jxw/app.bsky.feed.post/3lgkquo7g2s2j,2025-01-25 10:57:23.584000 UTC,"Si un dixième de ce qui est dit là-dedans est vrai, et il y a de grandes chances que ce soit l cas, il faut interdire X d'urgence et condamner Musk.

Dire que certains trouvaient la série La Fièvre alarmiste... Non, elle était bisounours. 

theconcernedbird.substack.com/p/elon-musks...",false,
at://did:plc:3iqa5zkirwgrmo4qo66ppopd/app.bsky.feed.post/3lgkqnkpmws2s,2025-01-25 10:53:25.039000 UTC,"On a eu des erreurs 404 sur le site, bref... 
Voici mon programme finalement :

SAMEDI
11h30 In the Violent Nature (Casino) me manque 1 place 
14h Grafted (Casino) : me manque 1 place 
16h Oddity (Casino) 
22H30 Présence (espace Lac)

DIMANCHE
9h La fièvre de l’argent (Casino)
19h IN VITRO",false,La fièvre de l’argent
at://did:plc:2wouc7kdkpfchqc76sqwbotw/app.bsky.feed.post/3lgknzoepct2b,2025-01-25 10:06:30.304000 UTC,"👀rhinopharingite y a un y quelque part je crois
larynx rhinopharyngite ? 
♥.♥ je ne suis pas docteure, donc hésite pas à consulter si jamais ça dure et que tu as de la fièvre.
🥰 j'ai jamais eu la grippe, faut que je la choppe pour les anticorps. JE PRENDS TOUT.🤣",false,fièvre
at://did:plc:2wouc7kdkpfchqc76sqwbotw/app.bsky.feed.post/3lgknzoepct2b,2025-01-25 10:06:30.304000 UTC,"👀rhinopharingite y a un y quelque part je crois
larynx rhinopharyngite ? 
♥.♥ je ne suis pas docteure, donc hésite pas à consulter si jamais ça dure et que tu as de la fièvre.
🥰 j'ai jamais eu la grippe, faut que je la choppe pour les anticorps. JE PRENDS TOUT.🤣",false,fièvre
at://did:plc:2wouc7kdkpfchqc76sqwbotw/app.bsky.feed.post/3lgknizafms2b,2025-01-25 09:57:11.272000 UTC,"👀NAn refile-les-mwaaaa !
me faut des anticorpssss ! t'as la grippe ? 👀",false,
at://did:plc:34di5icz5ljhubjupxy6i257/app.bsky.feed.post/3lgizqobijc2z,2025-01-24 18:30:53.634000 UTC,"Courage… 
J’avais oublié aussi cette année, finalement j’ai fait les vaccins grippe et Covid la semaine dernière… trop de collègues et d’ados archi malades",false,
at://did:plc:2r4jq7kt5ueo56d2vdzf2ekr/app.bsky.feed.post/3lgisd2gvbk2d,2025-01-24 16:18:00.438000 UTC,"Paul Krugman a tout compris. À l'heure où la grippe aviaire menace les USA, stopper l'appareil sanitaire est une folie, un suicide potentiel. paulkrugman.substack.com/p/donald-tru...",false,
at://did:plc:354y5i7ad372by4q4dgzngew/app.bsky.feed.post/3lgidxwrkoc2c,2025-01-24 12:01:15.109000 UTC,Ha oui en effet… Tu as de la fièvre ? D’autres symptômes ?,false,"fièvre,symptômes"
at://did:plc:22lhayd2ui6quq4u6j23egl3/app.bsky.feed.post/3lgi4jpyrxs2o,2025-01-24 09:48:02.052000 UTC,"Heu ... je n ai jamais entendu ça 😏....les enfants n ont pas de signe de maladie (covid) par contre ils sont transmetteurs comme tt etre humain.

Mais en matière de grippe, si ...😏
Je crois surtout qu une gde partie des Fr se disent ""intouchables"" face aux virus ...😏😏😏",false,
at://did:plc:2ulcdrukuadiypqx7rhzuvoc/app.bsky.feed.post/3lgi4dkh2322d,2025-01-24 09:44:34.900000 UTC,"Update : on est partie sur un bon rhume des familles, en espérant que ce ne soit « que » ça 🤧",false,rhume
at://did:plc:2hayv4txz4mtmum6j7hahcf6/app.bsky.feed.post/3lghs4viju22n,2025-01-24 06:41:54.173000 UTC,Vu l'intensité du truc je soupçonne avoir choppé un rhume d'homme,false,
at://did:plc:2hayv4txz4mtmum6j7hahcf6/app.bsky.feed.post/3lggrwrzruk2t,2025-01-23 21:05:49.477000 UTC,"J'ai enfin fait mon rappel de vaccin covid donnez-moi une médaille svp, en plus j'ai gratté celui de la grippe en même temps alors qu'il y a une liste d'attente 😌",false,
at://did:plc:3si5ryfbyaqjfgrhj2ohrc2a/app.bsky.feed.post/3lggpszochc2c,2025-01-23 20:27:55.802000 UTC,"L'analogie est malheureuse.
Car savoir quel est le variant Covid est de la ratiocination : le résultat est le même.
En revanche, savoir qu'on a le Covid ou la grippe, cela change tout. La grippe ne provoque pas d'atteinte neurologique de longue durée, n'augmente pas les risques d'AVC… Le Covid, si.",false,
at://did:plc:3uv44ned22nr4fu3fmdvrezu/app.bsky.feed.post/3lggjecwnc22a,2025-01-23 18:32:19.744000 UTC,"🔴 Santé : Une campagne de vaccination pour protéger les plus jeunes contre la fièvre typhoïde   

burkina24.com/2025/01/23/s....",false,fièvre
at://did:plc:2jbnvn43ht33oa3eeltkmvcy/app.bsky.feed.post/3lggemlfkv22x,2025-01-23 17:07:28.347000 UTC,"Ma nièce a la grippe, le dimanche cool cinéma avec tata est compromis 😥",false,
at://did:plc:2b2mkaevewtlkbfiwfcex2sh/app.bsky.feed.post/3lgg7tnbprs2n,2025-01-23 15:41:56.485000 UTC,"Les relations entre avocats sont devenus tellement tendues qu’un avocat vient de m’appeler pour me remercier chaudement d’avoir refixé une affaire qu’il avait zappé pour cause d’épidémie de grippe.
Franchement à titre personnel ça ne m’arrangeait pas (affaire ancienne, chiante et volumineuse fixée",false,
at://did:plc:3iqa5zkirwgrmo4qo66ppopd/app.bsky.feed.post/3lgg2o5epxs2s,2025-01-23 14:09:23.324000 UTC,"À priori, voici mon programme pour le festival de #Gérardmer (voir ALT de l'image) ! Si vous êtes dans le coin, hésitez pas à faire un petit coucou, en plus je serais avec mes micros pour un petit podcast pour @lecoinpop.bsky.social",false,
at://did:plc:3uv44ned22nr4fu3fmdvrezu/app.bsky.feed.post/3lgfr7la7bk2g,2025-01-23 11:20:10.861000 UTC,"🔴 #BurkinaFaso #Santé La campagne nationale de vaccination gratuite contre la fièvre typhoïde officiellement lancée dans la commune de Tanguin-Dassouri 

www.burkina24.com",false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3lgfojpkhas2p,2025-01-23 10:32:09.699000 UTC,Vaccin grippe en bonus ?,false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3lgfoakafqc2f,2025-01-23 10:27:02.138000 UTC,"Probabilité que l'ex et Muchou me filent la grippe 😬 ou le covid évidemment, puisqu'ils ont pas fait le test, youpi",false,
at://did:plc:3suoa7n75ohxlp5ywuvuof7z/app.bsky.feed.post/3lgfo7xmeik2q,2025-01-23 10:26:42.626000 UTC,"Par contre, miracle ! Plus personne ne mourait de la grippe...",false,
at://did:plc:33bazyn3omh3nwpjx45dy2lc/app.bsky.feed.post/3lgekfy2ipk23,2025-01-22 23:45:49.711000 UTC,"Tous les matchs de la semaine étaient le même soir pour moi, Brest, le Paris Basket et le PSG. Merci à ces derniers de sauver ma soirée, trois défaites et une fièvre m'auraient assassiné",false,fièvre
at://did:plc:33bazyn3omh3nwpjx45dy2lc/app.bsky.feed.post/3lgekde72ls23,2025-01-22 23:44:21.779000 UTC,Regarder des matchs alors qu'on est grippé c'est une expérience étrange,false,
at://did:plc:42on2vfvhmpopylwukl6kpni/app.bsky.feed.post/3lgdwcewy522a,2025-01-22 17:45:54.172000 UTC,"Je n'ai absolument pas dit ça mais exactement ça : bcp de combo des 2, parmi ceux qui se sont fait tester sachant que qui se fait tester en pensant avoir la grippe ?
Ça passe sous les radars des stats
Juste une interrogation en fait 🤔",false,
at://did:plc:42on2vfvhmpopylwukl6kpni/app.bsky.feed.post/3lgdujmi2mc2u,2025-01-22 17:14:09.470000 UTC,Avec le combo covid+ grippe en même temps chez 1 personne ! Pas vu non,false,
at://did:plc:42on2vfvhmpopylwukl6kpni/app.bsky.feed.post/3lgdsq7jtec2u,2025-01-22 16:42:03.280000 UTC,"Et aussi beaucoup de Covid+ grippe en même temps, pas vu de chiffres",false,
at://did:plc:2qysbywa47gzqu46n6h6dity/app.bsky.feed.post/3lgdrm4fot22r,2025-01-22 16:21:52.052000 UTC,"En moyenne, un être humain attrape 2 à 3 rhumes par an, soit environ 150 au cours de sa vie. Et on ne peut rien y faire, nous explique David Castello-Lopes.

À défaut d’un remède, quelles sont vos astuces contre le rhume ? 🤧",false,
at://did:plc:3r4yuw3fdkje3eadzp7gyyb3/app.bsky.feed.post/3lgd7gtwf6c27,2025-01-22 10:56:48.037000 UTC,mawi ! tu as pris la grippe high level !,false,
at://did:plc:3uzxr2xst2luiln5pn23q5ny/app.bsky.feed.post/3lgbpqgyyv22f,2025-01-21 20:43:10.407000 UTC,3) #MaMère s'est chopé une grippe bien vénère et j'ai attendu des heures hier soir avant de pouvoir joindre le médecin du Samu puis SOS médecins et 4) je me suis vautrée dans les grandes largeurs à la première épreuve du premier CAPES blanc.,false,
at://did:plc:3lltow3hkyoejkzma6mjha73/app.bsky.feed.post/3lgbgethzzk2n,2025-01-21 17:55:37.175000 UTC,"La mesure avait été introduite pour faire des économies dans la sécurité sociale et désengorger les cabinets de médecins.

Sinon cela veut dire qu'en cas de gastro-entérite, grippe, etc, plutôt que de simplement rester chez vous, vous devrez aller chez le médecin pour avoir un certificat.",false,"gastro-entérite,grippe"
at://did:plc:3lltow3hkyoejkzma6mjha73/app.bsky.feed.post/3lgbgdximpc2n,2025-01-21 17:55:07.833000 UTC,"La mesure avait été introduite pour faire des économies dans la sécurité sociale et désengorger les cabinets de médecins.

Sinon cela veut dire qu'en cas de gastro-entérite, grippe, etc, plutôt que de simplement rester chez vous, vous devrez aller chez le médecin pour avoir un certificat.",false,
at://did:plc:2ptrcufkax7ftczefnryd2lq/app.bsky.feed.post/3lgaxi36pnc25,2025-01-21 13:28:59.792000 UTC,"Un jour dans la vie d'une #bibliothécaire : Un petit habitué et sa maman qui viennent de bon matin. Je blague en lui demandant pourquoi il a la chance de ne pas être à l'école aujourd'hui. ""J'ai la grippe ! Je suis tout malade et ma sœur  aussi !"" (évidemment 0 masque à l'horizon) #vismavie",false,
at://did:plc:3lltow3hkyoejkzma6mjha73/app.bsky.feed.post/3lgamrkgce22w,2025-01-21 10:17:26.601000 UTC,"Donald Trump, en 24h, s'est retiré de l'accord de Paris et de l'OMS.

Rien que ces deux mesures sont des catastrophes.

Alors que la grippe aviaire se transmet de plus en plus à l'homme et a fait un mort, justement aux USA, se retirer de l'OMS est criminel.",false,
at://did:plc:3lfqkxxwnmfp4vwl5v6tbira/app.bsky.feed.post/3lga7a6rdtk2b,2025-01-21 06:15:05.310000 UTC,"Il est 7h13, je suis déjà en train de traiter les centristes éclairés du cul (""hm, peut-on avoir la certitude qu'il n'était pas en train de chasser un moustique porteur de la fièvre jaune? Ce qui l'aurait mis en danger mortel de ne pas lever le bras."") de cons à haute voix",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lg776u6nqs2d,2025-01-20 20:41:40.920000 UTC,"Exactement.  
Seule la OCR covid est prise en charge, et sans ordo. La PCR grippe et la PCR VRS ne sont pas pris en charge, même avec une ordo. 

Qq labo la font « en bonus gratuit » en facturant seulement la PCR covid",false,
at://did:plc:3neudk6m47yblyovknpfqkjq/app.bsky.feed.post/3lg6zmyhog22x,2025-01-20 19:02:12.720000 UTC,Bon courage la fin de la grippe...,false,
at://did:plc:3neudk6m47yblyovknpfqkjq/app.bsky.feed.post/3lg6zbjvzrs2j,2025-01-20 18:55:48.363000 UTC,"En retard de lecture, je rattrape dès que possible... en espérant que la grippe s'éloigne ?",false,
